381.306739106,-41.8491208547
336.586566372,-6.90829783596
309.998948687,-2.45054192541
298.731936948,-1.60264287129
290.954534308,-1.19319142643
285.620376296,-0.922902895853
283.489073982,-0.744643231101
281.428367223,-0.619032212481
279.515419178,-0.531058109884
277.897834695,-0.46756437023
275.924289205,-0.419484766103
274.167224307,-0.394711986949
272.613382831,-0.359868678051
270.925106486,-0.331086485191
268.862279584,-0.304789188779
266.942702994,-0.27952741404
265.103801461,-0.257836187973
263.538072751,-0.236745688949
262.139885475,-0.219590291876
260.668997765,-0.203215262172
259.219651723,-0.189572389633
257.785464082,-0.175349527051
256.324697114,-0.162983375592
254.829436256,-0.149020877409
253.426700422,-0.138602183866
252.027042914,-0.126231966782
250.500740549,-0.11476154596
248.853152272,-0.10451516212
247.214352891,-0.0946731019915
245.561510909,-0.0848693312668
244.040024142,-0.0749204754623
242.815526712,-0.0666446501557
241.583160566,-0.0579578097523
240.562907097,-0.0503534262709
239.297177422,-0.0503400201134
238.362618788,-0.0423421818224
237.554505741,-0.0341282226397
236.730067186,-0.0270087271445
236.151712096,-0.0202851188182
235.382963159,-0.0128572034343
234.783908953,-0.0051699725291
233.82404254,0.000499366660119
233.272356381,0.00608534224857
232.388796739,0.0132660654207
231.720265925,0.0194265915554
231.078598276,0.0263045236171
230.447335373,0.0319373497943
229.844519693,0.0252315240363
229.703456247,0.0280519258809
229.372649853,0.0348474118547
228.846963633,0.0412337181605
228.585849271,0.045614415238
228.261761707,0.050896577918
228.043584869,0.0549798724745
227.846626661,0.0596009208218
227.520438997,0.0646221967067
226.891500396,0.069285181941
226.214101913,0.0749570168005
225.559613858,0.0811910002908
225.10945386,0.0846424696518
224.618797745,0.0899142633947
224.173796058,0.0943509277269
223.764609994,0.098067598537
223.27525307,0.103582985288
222.935488606,0.105400934088
222.820095994,0.107733829766
222.425231508,0.111748707378
222.008536992,0.116132925496
221.732875722,0.119435325842
221.471799432,0.122540030207
221.118726185,0.126547206178
220.864745031,0.129091990019
220.565995492,0.132163447522
220.406538009,0.133658477042
220.145693458,0.136348319008
219.893975118,0.138300518381
219.672464978,0.140598849015
219.360417326,0.144128228793
219.261524535,0.144134024189
219.010464061,0.147396462107
218.921682989,0.145675682203
218.859153143,0.147013925006
218.783681503,0.147771746985
218.680637332,0.149128497871
218.513498355,0.151909441957
218.480239442,0.152626635288
218.377705541,0.153610334094
218.276668674,0.155330834677
218.14778646,0.157654383153
218.083997333,0.160120743403
218.018716649,0.160446763824
217.939121091,0.161945906959
217.888886179,0.1640637418
217.803334407,0.165487007673
217.724748312,0.168491552376
217.585278958,0.169735306538
217.486012053,0.171460381345
217.3872856,0.173589801073
217.347249051,0.173938869764
217.347366759,0.174720466953
217.174427406,0.177134539524
217.249486217,0.177383313219
217.176437895,0.179565937751
217.082913708,0.182388830404
217.120400305,0.181927922505
217.111337031,0.184698459082
217.12695784,0.185120610927
217.060302663,0.187419939375
217.171351847,0.187498416643
217.278062977,0.187731475925
217.273059042,0.189287432232
217.328451809,0.189562694894
217.359971139,0.19149942612
217.344250295,0.193031719676
217.345136769,0.194269142448
217.429865383,0.193587351824
217.331123496,0.195033084445
217.365932771,0.19710390152
217.432232878,0.198168987255
217.391202255,0.199678552111
217.428256136,0.201288313254
217.364188272,0.200910714119
217.445300877,0.203111692263
217.44308314,0.204087948632
217.345811611,0.20560121034
217.364595659,0.206067012151
217.273175457,0.208763908642
217.281901606,0.20965062853
217.240267085,0.210402484245
217.283018192,0.210918982578
217.236925791,0.2111235194
217.103475899,0.212994331092
217.091645821,0.2131808352
217.099973994,0.215049976895
217.048445533,0.215935836456
217.267571332,0.210767524442
217.499346181,0.210318858308
217.662334689,0.21113961375
217.798101319,0.210958424286
217.823337919,0.211779575908
217.967252789,0.211748845526
218.046566083,0.211968988178
218.09292498,0.21285296593
218.162839709,0.213075225917
218.235118705,0.213272818909
218.356634847,0.213983397457
218.352969,0.21364849812
218.41582273,0.21557188058
218.451076252,0.215960915063
218.513754599,0.215470924064
218.591003641,0.216002926045
218.662431302,0.215777415571
218.66610369,0.216549263419
218.824139479,0.216754643362
218.826802666,0.216418239496
218.90979871,0.217574429362
218.935096648,0.217468065758
