372.955731459,-32.0651712653
308.502935458,-2.77983028448
296.854862368,-1.56245558898
288.054685941,-1.12089236204
282.349953399,-0.870349279395
280.844065413,-0.67429098601
279.213045338,-0.536359260521
277.318558305,-0.436191162825
275.383359361,-0.369682468512
273.454658457,-0.318454743266
271.458529655,-0.285803385069
269.495990874,-0.255903498854
267.563774154,-0.23011747903
265.628681027,-0.207293319563
264.032026602,-0.183349922337
262.452488923,-0.164398709314
260.872043152,-0.14679641325
259.482172983,-0.132453737348
258.143296082,-0.120795008967
256.787807024,-0.108832838042
255.028182334,-0.0961877037707
253.249639804,-0.0811906088394
251.261664773,-0.0685656042419
249.657562292,-0.0560498226499
247.983992408,-0.0437883922536
246.200838945,-0.0328421285637
244.593831111,-0.0190744668941
243.241189628,-0.00451189354656
241.985471647,0.00750438501808
240.707205256,0.0189720555429
239.526119506,0.0281118441298
238.426726054,0.0371441300303
237.16218447,0.045180645237
236.254948632,0.0538695599168
235.187649681,0.0618671804686
233.842818344,0.0687531577249
232.676432664,0.077464596655
231.632361747,0.0847170326119
230.925572653,0.0924295270532
230.355078654,0.102257732315
229.857717944,0.11056908296
229.383884515,0.11725662963
228.921068842,0.123098157016
228.701774496,0.129216970984
228.34429106,0.134649263088
228.107524778,0.139328240244
227.882316814,0.144027398317
227.70062039,0.148297203083
227.426594073,0.152695675617
227.281562049,0.156409980112
226.963103508,0.158897542623
226.73037181,0.162417537424
226.357445882,0.165994579624
226.270572955,0.169662679148
226.067477548,0.172593496002
225.893177683,0.175723842086
225.640939761,0.178756622801
225.224995788,0.181766203503
224.944674947,0.185408020759
224.962959697,0.188309445909
224.676120557,0.190896700158
224.452198981,0.193236920506
223.958881933,0.195287120457
223.857733318,0.197820677106
223.768252451,0.199122065506
223.613100243,0.197802742118
223.357212985,0.198223264818
223.38594167,0.199102753726
223.307311584,0.199854556349
223.313850159,0.201834211451
223.279045104,0.203594955909
223.093816911,0.204486223667
223.066919909,0.20526381891
222.971777583,0.206703636932
222.706231858,0.207586243977
222.814346099,0.20928851079
222.628072261,0.210644038871
222.438697897,0.211136555075
222.417523724,0.212453921019
222.082734873,0.21368068328
222.072450259,0.214067501799
222.03485032,0.215004423211
221.998597678,0.215775786885
221.894472554,0.217222484095
221.987300377,0.218246352072
221.919930521,0.21907352506
221.745565431,0.219356298948
221.739174104,0.220155546991
221.167828948,0.221644364945
220.805193592,0.222224850605
220.406926698,0.22372686493
220.238377134,0.226011283959
220.15215442,0.226854258838
219.814613048,0.228096628959
219.612868869,0.229171878745
219.487952864,0.230711549309
219.378652921,0.231695391907
219.197578474,0.232683626211
219.11244689,0.233730495087
219.031675485,0.234266156262
218.834204949,0.235526058142
218.702800107,0.236441862187
218.465988216,0.237901766297
218.281230854,0.23908036298
218.159999966,0.240440250434
218.029527661,0.240970204742
217.780356538,0.241796629202
217.733391226,0.24125866562
217.504954903,0.241849814071
217.595733223,0.242524187433
217.557383817,0.240652593642
217.834742292,0.241907851464
217.978771462,0.242635386337
217.855561954,0.241348498828
218.183398668,0.242519950311
218.393622375,0.242084738496
218.426021383,0.242126782357
218.666348683,0.242237722884
218.803724155,0.24287056011
218.814211507,0.243233567472
218.900968027,0.243696734701
219.094349016,0.243761794891
219.213779173,0.242706218593
219.351110036,0.242300226418
219.463726981,0.24206799512
219.617634189,0.241927214523
219.764742221,0.241039557816
219.825361881,0.241373623707
219.907707972,0.241273717157
220.241774041,0.239356539772
220.415769673,0.238431609406
220.611657802,0.238033092441
220.8532898,0.237021309591
220.992942221,0.236803378827
221.184786074,0.23663560491
